,title,rating,year_published,min_players,max_players,play_time,pt_min,pt_max,age,complexity,categories,mechanics,subdomain,num_honors
318182,Imperium: Legends,6.8422,2021,1,4,120,60,120,14,3.6696,"['Card Game', 'Civilization']","['Deck, Bag, and Pool Building', 'End Game Bonuses', 'Hand Management', 'Market', 'Move Through Deck', 'Solo / Solitaire Game', 'Variable Player Powers', 'Variable Set-up']",Strategy Games,5
113924,Zombicide,6.84185,2012,1,6,60,60,60,14,2.534,"['Fighting', 'Horror', 'Miniatures', 'Zombies']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Player Elimination', 'Scenario / Mission / Campaign Game', 'Variable Player Powers']",Thematic Games,7
183562,Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,6.84076,2015,2,2,45,30,45,14,2.8393,"['Aviation / Flight', 'Collectible Components', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']","['Action Queue', 'Critical Hits and Failures', 'Dice Rolling', 'Line of Sight', 'Movement Template', 'Variable Player Powers']",Customizable Games,0
30869,Thebes,6.84066,2007,2,4,60,60,60,8,2.1567,"['Ancient', 'Exploration', 'Travel']","['Point to Point Movement', 'Set Collection', 'Turn Order: Time Track']",Family Games,12
292375,The Great Wall,6.8389,2021,1,4,180,120,180,13,3.8311,"['Economic', 'Fantasy', 'Territory Building']","['Area Majority / Influence', 'Command Cards', 'Cooperative Game', 'Income', 'Investment', 'Secret Unit Deployment', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,3
340466,Unfathomable,6.83878,2021,3,6,240,120,240,14,3.0615,"['Bluffing', 'Deduction', 'Fantasy', 'Horror', 'Novel-based']","['Area Movement', 'Hand Management', 'Hidden Roles', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers']",Thematic Games,6
280794,Etherfields,6.83744,2020,1,4,180,90,180,12,3.4645,"['Adventure', 'Exploration', 'Fantasy', 'Miniatures']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Storytelling', 'Variable Player Powers']",Thematic Games,1
111799,Cuba Libre,6.83694,2013,1,4,180,180,180,14,3.5815,"['Economic', 'Modern Warfare', 'Political', 'Wargame']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Solo / Solitaire Game', 'Variable Player Powers']",Wargames,3
350184,Earth,6.83219,2023,1,5,90,45,90,13,2.9267,"['Animals', 'Card Game', 'Environmental']","['End Game Bonuses', 'Hand Management', 'Pattern Building', 'Tile Placement', 'Variable Set-up', 'Victory Points as a Resource']",Strategy Games,0
356033,Libertalia: Winds of Galecrest,6.83099,2022,1,6,60,45,60,14,2.1441,"['Fantasy', 'Pirates']","['Action Queue', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection', 'Turn Order: Role Order', 'Variable Phase Order']",Family Games,1
5782,Coloretto,6.83013,2003,2,5,30,30,30,8,1.2788,"['Animals', 'Card Game']","['Open Drafting', 'Push Your Luck', 'Set Collection']",Family Games,8
174785,Mare Nostrum: Empires,6.82886,2016,3,5,120,90,120,14,2.9618,"['Ancient', 'Civilization', 'Economic', 'Mythology', 'Wargame']","['Area Movement', 'Dice Rolling', 'Set Collection', 'Trading', 'Variable Player Powers']",Strategy Games,0
224710,Zombicide: Green Horde,6.82766,2018,1,6,60,60,60,14,2.4941,"['Adventure', 'Fantasy', 'Fighting', 'Horror', 'Medieval', 'Miniatures', 'Zombies']","['Cooperative Game', 'Dice Rolling', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Variable Player Powers']",Thematic Games,0
198953,Pax Renaissance,6.8275,2016,2,4,120,60,120,12,4.4562,"['Educational', 'Pike and Shot', 'Religious', 'Renaissance']","['Action Points', 'Auction: Dutch', 'Increase Value of Unchosen Resources', 'Market', 'Open Drafting', 'Simulation']",Strategy Games,2
119432,Snowdonia,6.82678,2012,1,5,90,30,90,10,2.9932,['Trains'],"['Events', 'Hand Management', 'Open Drafting', 'Turn Order: Claim Action', 'Worker Placement']",Strategy Games,4
37904,Formula D,6.82643,2008,2,10,60,60,60,8,1.9789,"['Racing', 'Sports']","['Dice Rolling', 'Different Dice Movement', 'Grid Movement', 'Movement Points', 'Player Elimination', 'Push Your Luck', 'Race', 'Roll / Spin and Move', 'Simulation', 'Turn Order: Stat-Based']",Family Games,6
432,6 nimmt!,6.82642,1994,2,10,45,45,45,8,1.1985,"['Card Game', 'Number']","['Hand Management', 'Kill Steal', 'Score-and-Reset Game', 'Simultaneous Action Selection']",Family Games,7
10547,Betrayal at House on the Hill,6.82633,2004,3,6,60,60,60,12,2.3865,"['Adventure', 'Exploration', 'Horror', 'Miniatures']","['Dice Rolling', 'Map Addition', 'Modular Board', 'Player Elimination', 'Role Playing', 'Storytelling', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers']",Thematic Games,2
46,Medici,6.82605,1995,2,6,60,60,60,10,2.2521,['Renaissance'],"['Auction/Bidding', 'Auction: Once Around', 'Income', 'Push Your Luck', 'Set Collection', 'Victory Points as a Resource']",Strategy Games,2
345584,Mindbug: First Contact,6.82532,2022,2,2,25,15,25,8,1.9647,"['Card Game', 'Fantasy']","['Betting and Bluffing', 'Hand Management', 'Take That', 'Team-Based Game']",Family Games,0
699,HeroQuest,6.82508,1989,2,5,90,90,90,14,2.1413,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Dice Rolling', 'Die Icon Resolution', 'Grid Movement', 'Modular Board', 'Role Playing', 'Roll / Spin and Move', 'Scenario / Mission / Campaign Game', 'Square Grid', 'Team-Based Game', 'Variable Player Powers']",Thematic Games,1
1353,Time's Up!,6.82437,1999,4,18,90,90,90,12,1.2048,"['Humor', 'Party Game']","['Acting', 'Communication Limits', 'Memory', 'Team-Based Game']",Party Games,9
24508,Taluva,6.82391,2006,2,4,45,45,45,8,2.2604,"['Abstract Strategy', 'Territory Building']","['Chaining', 'Layering', 'Pattern Building', 'Race', 'Static Capture', 'Sudden Death Ending', 'Team-Based Game', 'Tile Placement']",Abstract Games,4
257501,KeyForge: Call of the Archons,6.82299,2018,2,2,45,15,45,14,2.5023,"['Card Game', 'Collectible Components', 'Fantasy', 'Fighting']","['Hand Management', 'Take That']",Customizable Games,13
163166,One Night Ultimate Werewolf: Daybreak,6.82242,2015,3,7,10,10,10,8,1.3894,"['Bluffing', 'Card Game', 'Deduction', 'Horror', 'Party Game']","['Hidden Roles', 'Role Playing', 'Roles with Asymmetric Information', 'Traitor Game', 'Variable Player Powers', 'Voting']",Party Games,1
286751,Zombicide: 2nd Edition,6.81976,2021,1,6,60,60,60,14,2.4272,"['Fighting', 'Horror', 'Miniatures', 'Zombies']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Modular Board', 'Multiple Maps', 'Scenario / Mission / Campaign Game', 'Variable Player Powers']",Thematic Games,1
1513,The Republic of Rome,6.81914,1990,1,6,300,300,300,14,4.356,"['Ancient', 'Negotiation', 'Political', 'Wargame']","['Auction: Once Around', 'Bribery', 'Critical Hits and Failures', 'Dice Rolling', 'Events', 'Hand Management', 'Income', 'Negotiation', 'Ownership', 'Semi-Cooperative Game', 'Simulation', 'Solo / Solitaire Game', 'Voting']",Strategy Games,4
209778,Magic Maze,6.81889,2017,1,8,15,15,15,8,1.772,"['Exploration', 'Fantasy', 'Maze', 'Real-time']","['Communication Limits', 'Cooperative Game', 'Elapsed Real Time Ending', 'Grid Movement', 'Map Addition', 'Modular Board', 'Real-Time', 'Solo / Solitaire Game', 'Variable Player Powers']",Family Games,19
190082,Whitehall Mystery,6.81861,2017,2,4,60,45,60,13,2.113,"['Bluffing', 'Deduction', 'Memory', 'Murder/Mystery', 'Post-Napoleonic']","['Hidden Movement', 'Point to Point Movement', 'Secret Unit Deployment', 'Team-Based Game']",Strategy Games,0
121408,Trains,6.81728,2012,2,4,45,45,45,12,2.3806,"['Card Game', 'Territory Building', 'Trains', 'Transportation']","['Deck, Bag, and Pool Building', 'Hand Management', 'Network and Route Building']",Strategy Games,5
13004,The Downfall of Pompeii,6.81618,2004,2,4,45,45,45,10,1.8453,['Ancient'],"['Events', 'Grid Movement', 'Hand Management', 'Move Through Deck', 'Square Grid', 'Take That', 'Tile Placement']",Family Games,2
180511,Shakespeare,6.8137,2015,1,4,90,20,90,13,2.9944,['Renaissance'],"['Action Points', 'Auction/Bidding', 'Open Drafting', 'Solo / Solitaire Game']",Strategy Games,1
316412,The LOOP,6.81268,2020,1,4,60,60,60,12,2.7634,"['Card Game', 'Science Fiction']","['Cooperative Game', 'Cube Tower', 'Deck, Bag, and Pool Building', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Variable Player Powers', 'Variable Set-up']",Strategy Games,0
296912,Fort,6.81129,2020,2,4,40,20,40,10,2.4187,['Card Game'],"['Deck, Bag, and Pool Building', 'Follow', 'Hand Management']",Strategy Games,4
171499,Cacao,6.80975,2015,2,4,45,45,45,8,1.8191,"['Economic', 'Farming', 'Territory Building']","['Area Majority / Influence', 'Hand Management', 'Map Addition', 'Tile Placement']",Family Games,13
244115,Shards of Infinity,6.80967,2018,2,4,30,30,30,10,1.9859,"['Card Game', 'Fantasy', 'Fighting', 'Science Fiction']","['Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Open Drafting', 'Take That']",Strategy Games,1
107529,Kingdom Builder,6.80891,2011,2,4,45,45,45,8,2.0626,"['Medieval', 'Territory Building']","['Area Majority / Influence', 'Chaining', 'Enclosure', 'Grid Movement', 'Hexagon Grid', 'Modular Board', 'Network and Route Building', 'Pattern Building', 'Variable Set-up']",Family Games,14
3201,Lord of the Rings: The Confrontation,6.80836,2002,2,2,30,30,30,12,2.1895,"['Adventure', 'Bluffing', 'Deduction', 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based']","['Area Movement', 'Card Play Conflict Resolution', 'Hand Management', 'Memory', 'Secret Unit Deployment', 'Simultaneous Action Selection', 'Variable Player Powers']",Strategy Games,4
328565,Caper: Europe,6.80806,2022,2,2,35,25,35,10,2.14,['Card Game'],"['Area Majority / Influence', 'Closed Drafting', 'Set Collection', 'Tug of War']",Family Games,0
21763,Mr. Jack,6.80673,2006,2,2,30,30,30,9,2.1746,"['Deduction', 'Murder/Mystery']","['Grid Movement', 'Hexagon Grid', 'Open Drafting', 'Variable Player Powers']",Strategy Games,9
325635,Unmatched: Little Red Riding Hood vs. Beowulf,6.80626,2020,2,2,20,20,20,9,1.9048,"['Card Game', 'Fantasy', 'Fighting', 'Mythology', 'Novel-based']","['Action Points', 'Card Play Conflict Resolution', 'Hand Management', 'Line of Sight', 'Point to Point Movement', 'Variable Player Powers']",Strategy Games,0
50750,Belfort,6.80605,2011,2,5,120,120,120,12,3.0465,"['City Building', 'Economic', 'Fantasy']","['Area Majority / Influence', 'Hand Management', 'Open Drafting', 'Ownership', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,3
293296,Splendor: Marvel,6.805,2020,2,4,30,30,30,10,1.8696,"['Card Game', 'Comic Book / Strip', 'Economic']","['Contracts', 'Open Drafting', 'Race', 'Set Collection']",Family Games,0
58281,Summoner Wars,6.80499,2009,2,4,60,30,60,9,2.3387,"['Card Game', 'Fantasy', 'Fighting']","['Action Points', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Take That', 'Variable Player Powers']",Customizable Games,4
258036,Between Two Castles of Mad King Ludwig,6.80285,2018,2,7,60,45,60,10,2.1732,"['Negotiation', 'Post-Napoleonic']","['Highest-Lowest Scoring', 'Neighbor Scope', 'Open Drafting', 'Set Collection', 'Simultaneous Action Selection', 'Team-Based Game', 'Tile Placement']",Family Games,0
73171,Earth Reborn,6.80193,2010,2,4,180,180,180,13,3.897,"['Adventure', 'Bluffing', 'Fighting', 'Miniatures', 'Science Fiction', 'Spies/Secret Agents', 'Zombies']","['Action Points', 'Auction: Sealed Bid', 'Critical Hits and Failures', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Interrupts', 'Line of Sight', 'Modular Board', 'Open Drafting', 'Scenario / Mission / Campaign Game', 'Secret Unit Deployment', 'Square Grid', 'Variable Player Powers', 'Variable Set-up']",Thematic Games,6
100423,Elder Sign,6.79999,2011,1,8,90,90,90,13,2.3461,"['Adventure', 'Card Game', 'Dice', 'Fantasy', 'Fighting', 'Horror', 'Novel-based']","['Cooperative Game', 'Dice Rolling', 'Die Icon Resolution', 'Modular Board', 'Re-rolling and Locking', 'Solo / Solitaire Game', 'Variable Player Powers']",Thematic Games,1
332772,Revive,6.79792,2022,1,4,120,90,120,14,3.4,"['Civilization', 'Industry / Manufacturing']","['Deck, Bag, and Pool Building', 'Scenario / Mission / Campaign Game', 'Tech Trees / Tech Tracks', 'Variable Player Powers']",Strategy Games,1
552,Bus,6.79751,1999,3,5,120,120,120,14,3.0417,['Transportation'],"['Action Points', 'Action Queue', 'Network and Route Building', 'Pick-up and Deliver', 'Turn Order: Claim Action', 'Turn Order: Progressive', 'Worker Placement']",Strategy Games,0
30380,Cuba,6.79636,2007,2,5,120,75,120,10,3.2614,"['Economic', 'Farming']","['Auction/Bidding', 'Hand Management', 'Market', 'Variable Phase Order', 'Voting']",Strategy Games,7
271518,Disney Villainous: Wicked to the Core,6.79503,2019,2,3,60,40,60,10,2.3778,"['Card Game', 'Fantasy', 'Movies / TV / Radio theme', 'Mythology']","['Hand Management', 'Take That', 'Variable Player Powers']",Family Games,1
70512,Luna,6.79296,2010,1,4,100,60,100,12,3.3333,['Fantasy'],"['Area Majority / Influence', 'Modular Board', 'Point to Point Movement', 'Solo / Solitaire Game', 'Tile Placement', 'Worker Placement']",Strategy Games,3
121288,Dixit: Journey,6.79292,2012,3,6,30,30,30,8,1.2615,"['Card Game', 'Humor', 'Party Game']","['Acting', 'Simultaneous Action Selection', 'Storytelling', 'Targeted Clues', 'Voting']",Party Games,3
113294,Escape: The Curse of the Temple,6.79165,2012,1,5,10,10,10,8,1.4782,"['Action / Dexterity', 'Adventure', 'Dice', 'Electronic', 'Exploration', 'Real-time']","['Cooperative Game', 'Dice Rolling', 'Elapsed Real Time Ending', 'Grid Movement', 'Modular Board', 'Push Your Luck', 'Re-rolling and Locking', 'Real-Time', 'Roll / Spin and Move', 'Solo / Solitaire Game', 'Tile Placement']",Family Games,11
88,Torres,6.79103,1999,2,4,60,60,60,12,2.8621,"['Abstract Strategy', 'Medieval']","['Action Points', 'Area Majority / Influence', 'Enclosure', 'Grid Movement', 'Hand Management', 'Square Grid', 'Three Dimensional Movement', 'Tile Placement']",Abstract Games,6
135779,A Fake Artist Goes to New York,6.79036,2011,5,10,20,20,20,8,1.1393,"['Bluffing', 'Deduction', 'Party Game']","['Hidden Roles', 'Line Drawing', 'Targeted Clues']",Party Games,0
233247,Civilization: A New Dawn,6.79016,2017,2,4,120,60,120,14,3.1416,['Civilization'],"['Area Majority / Influence', 'Increase Value of Unchosen Resources', 'Modular Board', 'Race', 'Variable Player Powers']",Strategy Games,3
153016,Telestrations: 12 Player Party Pack,6.78993,2011,4,12,30,30,30,12,1.0698,['Party Game'],"['Line Drawing', 'Paper-and-Pencil']",Party Games,0
203416,Exit: The Game – The Pharaoh's Tomb,6.78905,2016,1,6,90,45,90,12,2.7662,"['Ancient', 'Deduction', 'Puzzle', 'Real-time']",['Cooperative Game'],Family Games,5
300300,Chronicles of Crime: 1400,6.78856,2020,1,4,90,60,90,12,2.0566,"['Adventure', 'Deduction', 'Medieval', 'Murder/Mystery']","['Cooperative Game', 'Scenario / Mission / Campaign Game', 'Storytelling']",Thematic Games,2
126792,Myrmes,6.78802,2012,2,4,120,60,120,13,3.4518,"['Animals', 'Environmental', 'Farming']","['Grid Coverage', 'Grid Movement', 'Hexagon Grid', 'Network and Route Building', 'Worker Placement']",Strategy Games,6
345972,Cat in the Box: Deluxe Edition,6.78776,2022,2,5,40,20,40,13,1.8605,"['Animals', 'Card Game']","['Hand Management', 'Predictive Bid', 'Trick-taking']",Family Games,0
150997,Shadows of Brimstone: Swamps of Death,6.7869,2014,1,4,180,90,180,12,3.3953,"['Adventure', 'American West', 'Exploration', 'Fantasy', 'Horror', 'Miniatures']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Variable Player Powers']",Thematic Games,0
193558,The Oracle of Delphi,6.78607,2016,2,4,100,70,100,12,2.9853,"['Ancient', 'Mythology', 'Nautical']","['Action Points', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Pick-up and Deliver', 'Push Your Luck', 'Race', 'Variable Player Powers']",Strategy Games,3
2398,Cribbage,6.78596,1630,2,6,30,30,30,10,1.9016,['Card Game'],['Hand Management'],Abstract Games,0
134726,Smash Up: Awesome Level 9000,6.78581,2013,2,2,45,45,45,12,2.1271,"['Card Game', 'Fantasy', 'Horror', 'Humor', 'Spies/Secret Agents']","['Area Majority / Influence', 'Hand Management', 'Take That', 'Variable Player Powers']",Family Games,0
213893,Yamataï,6.7849,2017,2,4,80,40,80,13,2.9641,['Mythology'],"['Action Drafting', 'Contracts', 'Increase Value of Unchosen Resources', 'Modular Board', 'Network and Route Building']",Strategy Games,1
332686,John Company: Second Edition,6.78303,2022,1,6,240,90,240,13,4.3979,"['Economic', 'Educational', 'Negotiation', 'Political']","['Bribery', 'Dice Rolling', 'Negotiation', 'Push Your Luck', 'Simulation', 'Voting']",Strategy Games,0
350316,Wayfarers of the South Tigris,6.78276,2022,1,4,90,60,90,12,3.7518,"['Arabian', 'Exploration', 'Medieval']","['Area Majority / Influence', 'End Game Bonuses', 'Modular Board', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game', 'Tags', 'Tile Placement', 'Track Movement', 'Worker Placement with Dice Workers', 'Worker Placement, Different Worker Types']",Strategy Games,0
132018,Churchill,6.78257,2015,1,3,300,60,300,14,3.338,"['Political', 'Wargame', 'World War II']","['Auction/Bidding', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Negotiation', 'Tug of War']",Strategy Games,6
242639,Treasure Island,6.78191,2018,2,5,45,45,45,10,2.2453,"['Bluffing', 'Deduction', 'Exploration', 'Novel-based', 'Pirates']","['Deduction', 'Hand Management', 'Line Drawing', 'Measurement Movement', 'Secret Unit Deployment', 'Semi-Cooperative Game', 'Storytelling', 'Team-Based Game', 'Variable Player Powers']",Family Games,3
163839,Feudum,6.78167,2017,2,5,180,80,180,12,4.6015,"['Adventure', 'Economic', 'Fantasy', 'Medieval']","['Action Queue', 'Area Majority / Influence', 'Hand Management', 'Simultaneous Action Selection']",Strategy Games,1
123540,Tokaido,6.78166,2012,2,5,45,45,45,8,1.7448,['Travel'],"['End Game Bonuses', 'Set Collection', 'Track Movement', 'Turn Order: Time Track', 'Variable Player Powers', 'Worker Placement']",Family Games,5
2955,Mexica,6.7816,2002,2,4,90,90,90,10,2.6954,"['Abstract Strategy', 'City Building', 'Territory Building']","['Action Points', 'Area Majority / Influence', 'Enclosure', 'Grid Movement', 'Square Grid', 'Tile Placement']",Strategy Games,4
165401,Wir sind das Volk!,6.7813,2014,2,2,150,60,150,12,3.7312,"['Economic', 'Political']","['Action/Event', 'Open Drafting', 'Simulation', 'Tug of War']",Strategy Games,7
87890,Prêt-à-Porter,6.78129,2010,2,4,90,90,90,10,3.5669,"['Economic', 'Industry / Manufacturing']","['Loans', 'Open Drafting', 'Set Collection', 'Worker Placement']",Strategy Games,3
